招聘岗位,薪酬,地点,所需学历,工作经验,公司名称,公司性质,公司福利
"
													人力行政专员（HRBP） ",8-10k·12薪,['青岛-中韩'],统招本科,3年以上,['深圳市花样年地产集团有限公司'],['未融资'], 绩效奖金 带薪年假 通讯津贴 定期体检 年度旅游 节日礼物 岗位晋升 五险一金,房地产开发/建筑/建材/工程,1000-2000人
"
													HRBP ",10-15k·12薪,['广州-黄埔区'],大专及以上,3年以上,['广州启盟信息科技有限公司'],['A轮'], 股票期权 绩效奖金 岗位晋升 发展空间大 优秀员工奖,互联网/移动互联网/电子商务,1-49人
"
													HRBP (招聘方向） ",8-10k·12薪,['广州-番禺区'],本科及以上,3年以上,['北辰青年(深圳)教育科技有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 年度旅游 节日礼物 五险一金,教育/培训/学术/科研/院校,50-99人
"
													HRBP(武汉） ",10-16k·14薪,['武汉-崇仁'],统招本科,5年以上,['好未来'],['战略投资'], 上市公司 发展空间大 公司规模大,互联网/移动互联网/电子商务,10000人以上
"
													HRBP（招聘+绩效） ",10-14k·15薪,['广州-天河区'],本科及以上,5年以上,['上海翡翠东方网络信息技术有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 交通补助 通讯津贴 定期体检 技能培训 领导好 发展空间大,社交网络,100-499人
"
													HRBP ",5-8k·12薪,['长沙-开福区'],大专及以上,2年以上,['湖南小嘴零食食品贸易有限公司'],[], 年底双薪 绩效奖金 带薪年假 岗位晋升 五险一金,食品/饮料/烟酒/日化,100-499人
"
													HRBP（昆明） ",8-14k·12薪,['昆明-关上'],本科及以上,5年以上,['深圳依时货拉拉科技有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 扁平管理 管理规范 岗位晋升 五险一金 团队聚餐 公司规模大,O2O服务,1000-2000人
"
													医药行业HRBP经理 ",14-20k·14薪,['杭州-滨江区'],本科及以上,8年以上,['火石创造'],['A轮'], 股票期权 绩效奖金 带薪年假 交通补助 通讯津贴 技能培训 岗位晋升 领导好 发展空间大 发展空间大,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",8-12k·12薪,['重庆'],本科及以上,3年以上,['重庆市涪陵区新梦想职业培训学校'],[], 绩效奖金 交通补助 节日礼物 技能培训 团队聚餐 五险 法定节假日,教育/培训/学术/科研/院校,1-49人
"
													HRBP（南宁） ",8-14k·12薪,['南宁-西乡塘区'],本科及以上,5年以上,['深圳依时货拉拉科技有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 扁平管理 管理规范 岗位晋升 五险一金 团队聚餐 公司规模大,O2O服务,1000-2000人
"
													资深人力资源专员（HRBP） ",10-20k·15薪,['深圳-科技园'],统招本科,5年以上,['迈瑞医疗'],['IPO上市'], 年底双薪 绩效奖金 带薪年假 午餐补助 管理规范 上市公司 购房津贴 领导好 发展空间大 公司规模大,医疗设备/器械,5000-10000人
"
													人力资源伙伴(HRBP)（英语工作语言） ",面议,['北京'],统招本科,5年以上,['时空幻境'],['A轮'], 年底双薪 绩效奖金 带薪年假 定期体检 弹性工作 年度旅游 节日礼物 扁平管理 五险一金 休闲餐点,游戏开发,100-499人
"
													人力资源伙伴(HRBP) ",20-30k·17薪,[],北京-朝阳区,本科及以上,['时空幻境'],['A轮'], 年底双薪 绩效奖金 带薪年假 定期体检 弹性工作 年度旅游 节日礼物 五险一金 团队聚餐 休闲餐点,游戏开发,100-499人
"
													hrbp ",10-20k·12薪,['杭州-江干区'],统招本科,2年以上,['苏州天乙佳网络科技有限公司杭州分公司'],[], 年底双薪 股票期权 绩效奖金 带薪年假 弹性工作 扁平管理 五险一金,综合性电商,500-999人
"
													HRBP Head(J10645) ",25-35k·14薪,['北京-牡丹园'],统招本科,7年以上,['伴鱼口语'],['B轮'], 年底双薪 带薪年假 午餐补助 定期体检 弹性工作 节日礼物 扁平管理 五险一金 团队聚餐 发展空间大,在线教育,1000-2000人
"
													HRBP高级经理 ",50-70k·12薪,['深圳'],本科及以上,5年以上,['道通科技'],['A轮'],,电子技术/半导体/集成电路,1000-2000人
"
													海外Sr.HRBP（美洲/中东） (MJ001578) ",30-60k·15薪,['广州-番禺区'],统招本科,5年以上,['广州市百果园信息技术有限公司'],['未融资'], 绩效奖金 领导好 发展空间大,社交网络,2000-5000人
"
													HRBP ",10-12k·12薪,['苏州-苏锦'],大专及以上,3年以上,['宋小菜'],['B轮'], 股票期权 绩效奖金 定期体检 弹性工作 年度旅游 节日礼物 岗位晋升 五险一金 团队聚餐 发展空间大,生鲜电商,100-499人
"
													人力资源伙伴(HRBP) ",18-30k·12薪,['杭州'],本科及以上,5年以上,['浙江中控技术股份有限公司'],['未融资'],,仪器/仪表/工业自动化/电气,1000-2000人
"
													区域HRBP ",16-25k·12薪,['长沙-袁家岭'],本科及以上,5年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													大区HRBP ",16-25k·12薪,['武汉-丁字桥'],本科及以上,5年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													hrbp（湖北各地项目） ",8-12k·12薪,['武汉'],大专及以上,3年以上,['卓尔智城投资(武汉)有限公司'],[], 年底双薪 绩效奖金 带薪年假 交通补助 通讯津贴 午餐补助 定期体检 岗位晋升 五险一金 领导好,商业地产,100-499人
"
													HRBP（主招聘） ",8-16k·12薪,['深圳'],本科及以上,2年以上,['深圳市明源软件股份有限公司'],['未融资'], 带薪年假 扁平管理 五险一金 上市公司 发展空间大 公司规模大,互联网/移动互联网/电子商务,2000-5000人
"
													人力资源伙伴(HRBP) ",10-13k·15薪,['广州-天河区'],本科及以上,3年以上,['上海翡翠东方网络信息技术有限公司'],['未融资'], 年底双薪 带薪年假 节日礼物 岗位晋升 五险一金 车辆津贴 领导好 发展空间大 公司规模大,社交网络,100-499人
"
													营销HRBP ",10-15k·15薪,['珠海-前山'],统招本科,2年以上,['珠海市万科房地产有限公司'],['未融资'], 绩效奖金 管理规范 五险一金 500强 公司规模大,房地产开发/建筑/建材/工程,100-499人
"
													HRBP(J10191) ",5-8k·14薪,['西安'],大专及以上,3年以上,['佳帮手集团'],['未融资'], 技能培训 岗位晋升 领导好 发展空间大 餐费补贴 免费住宿,电子商务,1000-2000人
"
													HRBP负责人 ",15-25k·12薪,['深圳-科技园'],本科及以上,3年以上,['深圳市明源软件股份有限公司'],['未融资'], 带薪年假 扁平管理 五险一金 上市公司 发展空间大 公司规模大,互联网/移动互联网/电子商务,2000-5000人
"
													HRBP总监/政委 ",20-40k·16薪,['上海-虹口区'],本科及以上,5年以上,['高顿'],['B轮'],,教育/培训/学术/科研/院校,2000-5000人
"
													人力资源伙伴(HRBP) ",15-30k·16薪,['上海-虹口区'],统招本科,5年以上,['高顿'],['B轮'], 年底双薪 股票期权 带薪年假 定期体检 扁平管理 岗位晋升 五险一金 领导好 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													HRBP（西安）(J10296) ",面议,['西安-长安路'],本科及以上,5年以上,['网鱼网咖'],['D轮'], 绩效奖金 带薪年假 午餐补助 弹性工作 节日礼物 岗位晋升 五险一金 发展空间大 公司规模大,社交网络,5000-10000人
"
													HRBP ",面议,['上海'],本科及以上,4年以上,['微际媒(上海)贸易有限公司'],['未融资'], 带薪年假 通讯津贴 午餐补助 五险一金 发展空间大 岗位晋升 管理规范 领导好 团队聚餐 技能培训,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",6-10k·12薪,['金华'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['邯郸'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['福州'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['苏州'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['无锡-黄巷'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													hrbp ",8-14k·12薪,['广州-天河北'],本科及以上,1年以上,['南京擎盾'],['A轮'], 五险一金 年底双薪 绩效奖金 全勤奖 带薪年假 定期体检 节日礼物,计算机软件,100-499人
"
													HRBP ",10-12k·12薪,['上海-徐汇区'],本科及以上,3年以上,['北京微海管理咨询有限公司'],['未融资'], 绩效奖金 带薪年假 弹性工作 节日礼物 做五休二,专业服务(咨询/财会/法律/翻...,500-999人
"
													HRBP（中学业务） (MJ001142) ",4-8k·12薪,['哈尔滨-呼兰区'],本科及以上,3年以上,['一起教育科技'],['D轮'], 发展空间大,在线教育,1000-2000人
"
													HRBP ",8-15k·13薪,['上海'],本科及以上,2年以上,['上海爱用科技股份有限公司'],['战略投资'], 带薪年假 定期体检 节日礼物 扁平管理 技能培训 五险一金 团队聚餐 上市公司 休闲餐点 领导好,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",20-25k·13薪,['成都-红星路'],本科及以上,5年以上,['仲量联行测量师事务所(上海)有限公司成都分公司'],[], 年终奖金 五险一金 年终奖 工作餐 广阔的发展平台 餐饮补贴 年度体检 带薪年假 节日福利,房地产服务(物业管理/地产经...,10000人以上
"
													HRBP ",4-9k·14薪,['聊城'],统招本科,1年以上,['乖宝宠物食品集团'],['战略投资'], 绩效奖金 交通补助 通讯津贴 扁平管理 岗位晋升 五险一金 全勤奖 领导好 发展空间大 优秀员工奖,食品/饮料/烟酒/日化,10000人以上
"
													人力资源主管/专员/HRBP/HRG ",5-15k·12薪,['杭州-下城区'],大专及以上,3年以上,['杭州新天地高力国际物业管理有限公司'],['未融资'], 绩效奖金 午餐补助 定期体检 管理规范 五险一金 领导好 发展空间大,房地产服务(物业管理/地产经...,500-999人
"
													HRBP ",8-12k·13薪,['成都-高新区'],本科及以上,4年以上,['北京远特科技股份有限公司深圳分公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 领导好 年度旅游 弹性工作 定期体检 五险一金 岗位晋升,汽车/摩托车,500-999人
"
													hrbp经理(偏招聘) ",面议,['北京'],统招本科,5年以上,['天洋控股集团有限公司'],['未融资'], 绩效奖金 带薪年假 午餐补助 定期体检 节日礼物 岗位晋升 五险一金 上市公司 发展空间大 公司规模大,房产开发,10000人以上
"
													HRBP经理 ",10-19k·12薪,['广州-赤岗'],本科及以上,5年以上,['广东鼎湖山泉'],['未融资'], 带薪年假 定期体检 岗位晋升 五险一金 领导好 发展空间大,食品/饮料/烟酒/日化,500-999人
"
													资深HRBP(J11999) ",面议,['上海-闵行区'],统招本科,8年以上,['上海钧正网络科技有限公司'],['A轮'], 弹性工作 扁平管理 管理规范 发展空间大 公司规模大,互联网/移动互联网/电子商务,2000-5000人
"
													HRBP ",6-9k·12薪,['长沙-岳麓区'],本科及以上,2年以上,['第壹街舞'],['未融资'], 绩效奖金 带薪年假 年度旅游 节日礼物 五险一金 全勤奖 领导好 发展空间大,教育/培训/学术/科研/院校,500-999人
"
													银泰商业-临平门店HRBP-杭州区 ",面议,['杭州'],学历不限,5年以上,['阿里巴巴'],['IPO上市'],,互联网/移动互联网/电子商务,10000人以上
"
													盒马-高级人事专家(HRBP)-北区 ",面议,['杭州'],学历不限,8年以上,['阿里巴巴'],['IPO上市'],,互联网/移动互联网/电子商务,10000人以上
"
													HRBP ",6-12k·13薪,['上海'],统招本科,经验不限,['上海赫奈实业有限公司'],['未融资'], 绩效奖金 定期体检 节日礼物 领导好 发展空间大,食品/饮料/烟酒/日化,50-99人
"
													上海HRBP经理 (MJ000712) ",15-20k·12薪,['上海-闵行区'],统招本科,5年以上,['乐乎公寓'],['B轮'], 年底双薪 绩效奖金 带薪年假 节日礼物 五险一金 团队聚餐 全勤奖 领导好 发展空间大 公司规模大,房地产服务(物业管理/地产经...,100-499人
"
													HRBP ",10-20k·12薪,['上海-普陀区'],本科及以上,3年以上,['红星美凯龙家居'],['IPO上市'], 绩效奖金 午餐补助 弹性工作 节日礼物 免费班车 扁平管理 五险一金 上市公司,家具/家电,10000人以上
"
													HRBP ",面议,['北京'],统招本科,3年以上,['当当网'],['IPO上市'], 绩效奖金 带薪年假 定期体检 弹性工作 领导好 岗位晋升 五险一金 公司规模大 补充医疗,互联网/移动互联网/电子商务,2000-5000人
"
													HRBP（偏招聘） ",5-8k·13薪,['厦门-集美区'],本科及以上,经验不限,['广州快兔物流科技有限公司'],['未融资'], 年底双薪 股票期权 节日礼物 扁平管理 岗位晋升 五险一金 领导好 发展空间大,交通/物流/运输,500-999人
"
													HRBP ",10-15k·12薪,['深圳-龙华区'],本科及以上,5年以上,['深圳市创想三维科技有限公司'],['未融资'], 绩效奖金 年度旅游 节日礼物 岗位晋升 五险一金 全勤奖 发展空间大 公司规模大 优秀员工奖,电子技术/半导体/集成电路,500-999人
"
													HRBP ",面议,['合肥'],统招本科,4年以上,['合肥锦瑶房地产开发有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 交通补助 通讯津贴 午餐补助 定期体检 节日礼物,房地产开发/建筑/建材/工程,100-499人
"
													事业部HRBP总监 ",15-23k·12薪,['佛山-南海区'],大专及以上,5年以上,['上海华振物流有限公司'],['战略投资'], 带薪年假 通讯津贴 节日礼物 五险一金 车辆津贴 发展空间大 公司规模大,交通/物流/运输,10000人以上
"
													HRBP ",8-13k·12薪,['宁波'],本科及以上,经验不限,['华众控股'],['未融资'], 领导好 技能培训 岗位晋升 发展空间大 ,汽车/摩托车,2000-5000人
"
													HRBP/招聘经理 ",面议,['南通-启东'],统招本科,7年以上,['德汇'],['未融资'], 领导好 通讯津贴 交通补助 带薪年假 管理规范 技能培训 岗位晋升 五险一金 团队聚餐,房地产开发/建筑/建材/工程,1000-2000人
"
													HRBP主管/经理-西南区域云南公司-昆明(J45565) ",面议,['昆明'],本科及以上,经验不限,['融创中国西南区域集团'],[], 绩效奖金 带薪年假 交通补助 通讯津贴 午餐补助 定期体检 五险一金 购房津贴 外派津贴 公司规模大,房地产开发/建筑/建材/工程,1000-2000人
"
													HRBP ",10-14k·12薪,['西安'],本科及以上,10年以上,['北京互联企信信息技术有限公司'],['未融资'], 绩效奖金 带薪年假 定期体检 节日礼物 扁平管理 岗位晋升 五险一金 发展空间大 公司规模大 优秀员工奖,通信(设备/运营/增值),1000-2000人
"
													高级招聘专员（HRBP方向） ",8-12k·12薪,['武汉'],本科及以上,3年以上,['1药网'],['IPO上市'], 领导好 技能培训 岗位晋升 发展空间大 ,电子商务,1000-2000人
"
													HRBP（北京） ",15-30k·12薪,[],北京-三里屯,本科及以上,['成都娄外科技有限公司'],['未融资'], 领导好 扁平管理,在线教育,500-999人
"
													HRBP (MJ000429) ",面议,['北京-西北旺'],统招本科,经验不限,['神州数码信息服务股份有限公司'],['未融资'], 交通补助 上市公司 五险一金 发展空间大 免费食堂 健身房,计算机软件,5000-10000人
"
													HRBP主管 ",10-15k·12薪,['深圳-南山区'],本科及以上,3年以上,['迪阿股份有限公司'],['未融资'], 定期体检 午餐补助 五险一金 发展空间大 岗位晋升 带薪年假,奢侈品/收藏品,2000-5000人
"
													HRBP ",8-12k·12薪,['杭州'],统招本科,3年以上,['江苏疯狂小狗宠物用品有限公司'],['未融资'], 带薪年假 节日礼物 管理规范 五险一金 领导好 发展空间大 公司规模大,电子商务,1000-2000人
"
													(24) HRBP Leader（H3D-HR110011） ",25-40k·13薪,['北京-安定门'],统招本科,8年以上,['永航科技'],['战略投资'], 领导好 技能培训 岗位晋升 发展空间大,游戏开发,500-999人
"
													人力资源专员/主管/HRBP ",面议,['深圳-南山区'],统招本科,1年以上,['力合科创集团有限公司'],['A轮'], 绩效奖金 带薪年假 午餐补助 定期体检 节日礼物 管理规范 岗位晋升 五险一金 发展空间大 优秀员工奖,基金/证券/期货/投资,500-999人
"
													Senior HRBP ",19-27k·12薪,['成都'],本科及以上,8年以上,['仲量联行测量师事务所(上海)有限公司成都分公司'],[], 商业保险 年终奖金 五险一金 年终奖 工作餐 广阔的发展平台 餐饮补贴 年度体检 带薪年假 节日福利,房地产服务(物业管理/地产经...,10000人以上
"
													HRBP ",20-25k·14薪,['上海'],本科及以上,3年以上,['上海即富信息技术服务有限公司'],['战略投资'], 年底双薪 定期体检 节日礼物 免费班车 五险一金 上市公司 绩效奖金 带薪年假,互联网金融,500-999人
"
													HRBP (MJ000738) ",10-15k·12薪,[],北京-朝阳区,本科及以上,['一起教育科技'],['D轮'], 定期体检 弹性工作 扁平管理 节日礼物 绩效奖金 发展空间大,在线教育,1000-2000人
招聘岗位,薪酬,地点,所需学历,工作经验,公司名称,公司性质,公司福利
"
													HRBP ",面议,['济南-历下区'],统招本科,2年以上,['新城控股集团住宅开发事业部'],['未融资'], 节日礼物 团队聚餐 定期体检 公司规模大,房地产开发/建筑/建材/工程,2000-5000人
"
													HRBP（内容质量中心） ",面议,['成都-锦江区'],统招本科,3年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													HRBP ",10-15k·13薪,['北京'],统招本科,1年以上,['爱美客技术发展股份有限公司'],['未融资'], 绩效奖金 午餐补助 弹性工作 五险一金 发展空间大,制药/生物工程,100-499人
"
													HRBP-组织发展方向 ",面议,['成都-锦江区'],本科及以上,5年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 职业大牛 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													hrbp ",15-30k·12薪,['杭州'],统招本科,经验不限,['信泊尔企业管理咨询(上海)有限公司'],[], 年底双薪 绩效奖金 带薪年假 弹性工作 年度旅游 技能培训 五险一金,中介服务,1000-2000人
"
													海外HRBP负责人 ",20-40k·12薪,[],亚洲,本科及以上,['优尔蓝'],['未融资'], 带薪年假 定期体检 五险一金 外派津贴 发展空间大 公司规模大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP（绩效&薪酬） ",10-15k·12薪,['宁波'],本科及以上,5年以上,['浙江吉利控股集团'],['未融资'],,汽车/摩托车,10000人以上
"
													人力资源专员/主管/HRBP ",5-10k·12薪,['郑州'],大专及以上,2年以上,['上海嘉来'],['未融资'], 领导好 技能培训 岗位晋升 发展空间大 ,房地产开发/建筑/建材/工程,100-499人
"
													人力资源伙伴(HRBP) ",6-8k·12薪,['重庆-渝中区'],本科及以上,3年以上,['恒天财富'],['A轮'],,投资理财,5000-10000人
"
													人力资源伙伴(HRBP) ",面议,['广州'],统招本科,5年以上,['泉后集团'],[], 年底双薪 绩效奖金 带薪年假 定期体检 扁平管理 技能培训 岗位晋升 五险一金 团队聚餐 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",面议,['上海'],统招本科,5年以上,['圣邦微电子'],['IPO上市'], 年底双薪 股票期权 绩效奖金 带薪年假 定期体检 弹性工作 五险一金 上市公司,电子技术/半导体/集成电路,100-499人
"
													营销HRBP（母婴日化产品） ",6-8k·12薪,['广州'],统招本科,经验不限,['康芝药业'],['IPO上市'], 带薪年假 午餐补助 技能培训 五险一金 上市公司,制药/生物工程,500-999人
"
													HRBP ",8-10k·12薪,['武汉-崇仁'],本科及以上,4年以上,['北京大生知行科技有限公司上海分公司'],['未融资'], 节日礼物 五险一金 团队聚餐 上市公司 子女福利 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													HRBP ",8-10k·12薪,['武汉-光谷'],本科及以上,4年以上,['北京大生知行科技有限公司上海分公司'],['未融资'], 节日礼物 五险一金 团队聚餐 上市公司 子女福利 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													人力资源业务合作伙伴（HRBP）-武汉 ",8-15k·14薪,['武汉-水果湖'],本科及以上,5年以上,['泰格医药'],['IPO上市'], 交通补助 五险一金 午餐补助 定期体检 通讯津贴 管理规范 技能培训 绩效奖金 发展空间大,制药/生物工程,2000-5000人
"
													重庆hrbp ",10-15k·12薪,['成都'],本科及以上,3年以上,['北京人和易行科技有限公司'],['战略投资'],,汽车/摩托车,100-499人
"
													海外HRBP ",25-40k·18薪,['深圳-西丽'],统招本科,3年以上,['深圳雾芯科技有限公司'],['A轮'], 股票期权 带薪年假 扁平管理 管理规范 岗位晋升 五险一金,电子商务,100-499人
"
													中西部HRBP ",15-20k·12薪,['郑州-中原区'],统招本科,5年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													大区HRBP ",10-15k·12薪,['郑州-中原区'],统招本科,3年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",5-10k·12薪,['郑州-建设路'],统招本科,2年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													营销HRBP ",12-15k·15薪,['南京-栖霞区'],本科及以上,3年以上,['新城控股集团住宅开发事业部'],['未融资'], 定期体检 车辆津贴 五险一金 上市公司 带薪年假 午餐补助 岗位晋升 生育补贴,房地产开发/建筑/建材/工程,2000-5000人
"
													hrbp ",面议,['佛山-顺德区'],统招本科,3年以上,['美的集团IoT公司'],[], 带薪年假 午餐补助 免费班车 扁平管理 管理规范 五险一金 上市公司 500强 领导好 发展空间大,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",15-25k·12薪,['北京'],本科及以上,3年以上,['点点互动(北京)科技'],['B轮'], 绩效奖金 带薪年假 午餐补助 弹性工作 节日礼物 扁平管理 岗位晋升 五险一金 团队聚餐 上市公司,游戏产业,100-499人
"
													hrbp主管 ",6-9k·13薪,['佛山'],本科及以上,4年以上,['广东申菱环境系统股份有限公司'],['未融资'], 绩效奖金 带薪年假 午餐补助 节日礼物 岗位晋升 五险一金 团队聚餐 子女福利 领导好 公司规模大,机械制造/机电/重工,2000-5000人
"
													人力资源伙伴(HRBP) ",7-12k·12薪,['武汉'],本科及以上,5年以上,['武汉厚德载物在线科技有限公司'],['未融资'],,教育/培训/学术/科研/院校,10000人以上
"
													大区政委(HRBP) ",30-40k·15薪,['上海-徐汇区'],本科及以上,6年以上,['上海摹汐智能科技有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 交通补助 技能培训 岗位晋升 五险一金 团队聚餐 上市公司 500强,互联网/移动互联网/电子商务,50-99人
"
													大区政委(HRBP) ",30-40k·15薪,['杭州'],本科及以上,6年以上,['上海摹汐智能科技有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 交通补助 技能培训 岗位晋升 五险一金 团队聚餐 上市公司 500强,互联网/移动互联网/电子商务,50-99人
"
													HRBP ",面议,['深圳-科技园'],统招本科,5年以上,['国科微电子'],['IPO上市'], 带薪年假 扁平管理 节日礼物 岗位晋升 五险一金 团队聚餐 发展空间大 优秀员工奖 定期体检 上市公司,电子技术/半导体/集成电路,500-999人
"
													HRBP ",面议,['上海-漕河泾'],统招本科,5年以上,['国科微电子'],['IPO上市'], 带薪年假 扁平管理 节日礼物 岗位晋升 五险一金 团队聚餐 发展空间大 优秀员工奖 定期体检 上市公司,电子技术/半导体/集成电路,500-999人
"
													人力资源伙伴(HRBP) ",10-15k·12薪,['杭州'],本科及以上,3年以上,['浙江亚厦装饰股份有限公司'],[],,规划/设计/装潢,2000-5000人
"
													HRBP（北京） ",10-20k·12薪,['北京'],本科及以上,2年以上,['上海融和电科融资租赁有限公司'],[], 绩效奖金 带薪年假 定期体检 五险一金 优秀员工奖,租赁服务,100-499人
"
													HRBP经理 ",6-10k·12薪,['昆明-盘龙区'],统招本科,3年以上,['京东物流'],['战略投资'], 绩效奖金 带薪年假 节日礼物 岗位晋升 五险一金 团队聚餐 500强 发展空间大 公司规模大,交通/物流/运输,10000人以上
招聘岗位,薪酬,地点,所需学历,工作经验,公司名称,公司性质,公司福利
"
													HRBP ",面议,['济南-历下区'],统招本科,2年以上,['新城控股集团住宅开发事业部'],['未融资'], 节日礼物 团队聚餐 定期体检 公司规模大,房地产开发/建筑/建材/工程,2000-5000人
"
													HRBP ",10-15k·13薪,['北京'],统招本科,1年以上,['爱美客技术发展股份有限公司'],['未融资'], 绩效奖金 午餐补助 弹性工作 五险一金 发展空间大,制药/生物工程,100-499人
"
													HRBP（内容质量中心） ",面议,['成都-锦江区'],统招本科,3年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													HRBP-组织发展方向 ",面议,['成都-锦江区'],本科及以上,5年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 职业大牛 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													hrbp ",15-30k·12薪,['杭州'],统招本科,经验不限,['信泊尔企业管理咨询(上海)有限公司'],[], 年底双薪 绩效奖金 带薪年假 弹性工作 年度旅游 技能培训 五险一金,中介服务,1000-2000人
"
													海外HRBP负责人 ",20-40k·12薪,[],亚洲,本科及以上,['优尔蓝'],['未融资'], 带薪年假 定期体检 五险一金 外派津贴 发展空间大 公司规模大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP（绩效&薪酬） ",10-15k·12薪,['宁波'],本科及以上,5年以上,['浙江吉利控股集团'],['未融资'],,汽车/摩托车,10000人以上
"
													人力资源专员/主管/HRBP ",5-10k·12薪,['郑州'],大专及以上,2年以上,['上海嘉来'],['未融资'], 领导好 技能培训 岗位晋升 发展空间大 ,房地产开发/建筑/建材/工程,100-499人
"
													人力资源伙伴(HRBP) ",6-8k·12薪,['重庆-渝中区'],本科及以上,3年以上,['恒天财富'],['A轮'],,投资理财,5000-10000人
"
													人力资源伙伴(HRBP) ",面议,['广州'],统招本科,5年以上,['泉后集团'],[], 年底双薪 绩效奖金 带薪年假 定期体检 扁平管理 技能培训 岗位晋升 五险一金 团队聚餐 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",面议,['上海'],统招本科,5年以上,['圣邦微电子'],['IPO上市'], 年底双薪 股票期权 绩效奖金 带薪年假 定期体检 弹性工作 五险一金 上市公司,电子技术/半导体/集成电路,100-499人
"
													营销HRBP（母婴日化产品） ",6-8k·12薪,['广州'],统招本科,经验不限,['康芝药业'],['IPO上市'], 带薪年假 午餐补助 技能培训 五险一金 上市公司,制药/生物工程,500-999人
"
													HRBP ",8-10k·12薪,['武汉-崇仁'],本科及以上,4年以上,['北京大生知行科技有限公司上海分公司'],['未融资'], 节日礼物 五险一金 团队聚餐 上市公司 子女福利 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
